customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,daily_expenses
2739-Cacdq,0,Female,1,0,0,17,1,1,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Credit Card (Automatic),82.65,1470.05,2.7550000000000003
2739-Cczmb,0,Male,0,0,1,5,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Credit Card (Automatic),20.35,122.0,0.6783333333333333
2740-Jfbok,0,Male,0,0,0,10,1,1,No,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,24.0,226.55,0.8
2740-Tvlfn,0,Male,0,0,0,1,1,1,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,50.15,50.15,1.6716666666666666
2746-Dijlo,0,Female,0,0,0,41,1,1,Dsl,0,1,0,0,0,0,One Year,1,Credit Card (Automatic),56.3,2364.0,1.8766666666666665
2748-Myrvk,1,Female,0,0,0,63,1,1,Fiber Optic,0,1,0,0,1,1,One Year,0,Bank Transfer (Automatic),99.9,6137.0,3.33
2749-Ctkaj,0,Male,0,1,1,22,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,20.15,419.9,0.6716666666666666
2750-Bjlsb,0,Female,0,0,0,47,1,0,Fiber Optic,1,0,1,1,1,1,One Year,1,Electronic Check,103.7,4730.6,3.4566666666666666
2753-Jmmcv,0,Male,0,0,0,65,1,1,Dsl,0,1,1,1,0,1,Two Year,1,Credit Card (Automatic),74.2,4805.65,2.4733333333333336
2754-Sdjrd,0,Female,1,0,0,8,1,1,Fiber Optic,0,0,0,1,1,1,Month-To-Month,1,Credit Card (Automatic),100.15,908.55,3.3383333333333334
2754-Vdltr,1,Male,0,0,1,10,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,0,Electronic Check,95.2,930.4,3.1733333333333333
2754-Xbhtb,1,Female,0,0,0,9,1,0,Fiber Optic,0,0,0,0,1,0,Month-To-Month,1,Bank Transfer (Automatic),77.65,714.15,2.5883333333333334
2758-Rnwxs,0,Male,0,0,0,35,1,0,Fiber Optic,1,0,0,1,0,1,One Year,1,Electronic Check,89.2,3251.3,2.9733333333333336
2761-Ociax,1,Male,1,0,0,2,1,0,Fiber Optic,0,1,0,0,0,0,Month-To-Month,1,Electronic Check,74.7,165.4,2.49
2761-Xecqw,0,Male,1,1,0,8,0,0,Dsl,0,1,1,0,0,1,Month-To-Month,1,Mailed Check,43.35,371.4,1.445
2770-Nsvdg,0,Male,0,1,0,24,0,0,Dsl,0,0,1,0,0,0,Month-To-Month,0,Electronic Check,29.1,688.0,0.9700000000000001
2773-Madbq,0,Female,0,0,0,36,0,0,Dsl,1,1,1,1,0,1,Two Year,1,Mailed Check,53.1,1901.25,1.77
2773-Ovbpk,0,Male,0,1,0,67,1,1,Fiber Optic,0,1,1,1,1,1,Two Year,1,Bank Transfer (Automatic),111.3,7567.2,3.71
2774-Lvqus,1,Female,1,1,0,15,1,1,Fiber Optic,0,0,1,1,0,0,Month-To-Month,1,Electronic Check,83.05,1258.3,2.768333333333333
2775-Sefee,0,Male,0,0,1,0,1,1,Dsl,1,1,0,1,0,0,Two Year,1,Bank Transfer (Automatic),61.9,0.0,2.0633333333333335
2777-Phdei,1,Female,0,0,0,1,1,0,Fiber Optic,0,0,0,0,1,0,Month-To-Month,0,Electronic Check,78.05,78.05,2.6016666666666666
2778-Oclgr,1,Male,1,1,0,24,0,0,Dsl,1,0,0,0,0,1,Month-To-Month,0,Bank Transfer (Automatic),39.1,971.3,1.3033333333333335
2782-Jeebu,0,Male,0,0,0,21,0,0,Dsl,0,1,0,1,0,0,Month-To-Month,1,Mailed Check,36.0,780.15,1.2
2782-Lfzvw,0,Female,0,0,0,11,1,1,Dsl,0,0,0,0,0,1,Month-To-Month,1,Mailed Check,58.95,601.6,1.965
2786-Gcdpi,0,Female,1,0,0,50,1,1,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Electronic Check,104.95,5222.35,3.4983333333333335
2788-Cjqaq,0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,19.45,270.2,0.6483333333333333
2789-Czanw,0,Female,0,1,1,64,1,1,Fiber Optic,1,1,0,1,1,1,Two Year,0,Bank Transfer (Automatic),110.3,6997.3,3.6766666666666667
2789-Hqbou,0,Male,0,0,0,3,1,0,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Electronic Check,80.35,253.8,2.6783333333333332
2790-Xuymv,0,Male,0,0,1,71,1,1,Fiber Optic,1,1,0,0,0,0,One Year,1,Credit Card (Automatic),85.45,6028.95,2.8483333333333336
2791-Sfvew,0,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),20.15,238.15,0.6716666666666666
2792-Lshwx,0,Female,0,0,0,1,1,0,Fiber Optic,1,1,0,1,0,0,Month-To-Month,1,Mailed Check,83.4,83.4,2.7800000000000002
2792-Vppet,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,20.5,76.95,0.6833333333333333
2794-Ximmo,1,Male,0,1,0,53,0,0,Dsl,0,1,1,1,1,1,One Year,1,Electronic Check,60.45,3184.25,2.015
2796-Nnufi,0,Female,0,1,1,46,1,0,No,0,0,0,0,0,0,Two Year,1,Mailed Check,19.95,927.1,0.6649999999999999
2796-Uuzzo,0,Male,0,1,1,63,1,0,Fiber Optic,0,1,1,0,0,0,Month-To-Month,1,Credit Card (Automatic),80.3,4896.35,2.6766666666666667
2798-Nylmz,0,Male,0,1,0,71,1,1,Fiber Optic,1,0,1,1,1,1,Two Year,1,Credit Card (Automatic),108.55,7616.0,3.618333333333333
2799-Arnlo,0,Female,1,1,0,5,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.35,341.6,2.3116666666666665
2799-Tslag,0,Female,0,1,1,65,1,1,No,0,0,0,0,0,0,Two Year,1,Bank Transfer (Automatic),25.3,1748.55,0.8433333333333334
2800-Qquso,0,Male,0,0,0,42,1,1,Fiber Optic,0,0,0,1,1,1,Month-To-Month,1,Electronic Check,100.3,4222.95,3.3433333333333333
2800-Veqxm,0,Female,0,0,0,3,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Mailed Check,74.75,238.1,2.4916666666666667
2801-Nisei,0,Male,0,0,0,24,1,0,Dsl,1,0,0,1,0,0,Month-To-Month,0,Electronic Check,54.95,1348.5,1.8316666666666668
2804-Etqdk,0,Male,0,0,1,66,1,0,No,0,0,0,0,0,0,Two Year,0,Mailed Check,20.55,1357.1,0.685
2805-Aufqn,0,Female,0,0,0,25,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),19.8,475.2,0.66
2805-Edjpq,0,Female,0,1,1,56,1,1,Fiber Optic,0,1,1,1,0,1,One Year,1,Credit Card (Automatic),99.75,5608.4,3.325
2806-Mlnti,0,Male,1,1,0,52,1,1,Fiber Optic,0,1,1,0,1,1,One Year,1,Bank Transfer (Automatic),105.1,5376.4,3.503333333333333
2808-Chtdm,0,Female,0,1,1,23,1,1,No,0,0,0,0,0,0,Two Year,0,Mailed Check,25.1,611.45,0.8366666666666667
2809-Ilcyt,0,Female,0,1,0,25,1,1,No,0,0,0,0,0,0,One Year,1,Mailed Check,26.8,733.55,0.8933333333333333
2809-Zmyoq,0,Female,0,0,0,32,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,101.35,3334.9,3.378333333333333
2810-Ftlem,1,Female,0,0,0,16,1,0,Dsl,1,0,0,0,0,0,Month-To-Month,1,Electronic Check,50.15,762.25,1.6716666666666666
2811-Povex,0,Female,1,1,1,23,1,0,Fiber Optic,0,1,1,0,0,1,Month-To-Month,1,Bank Transfer (Automatic),88.45,2130.55,2.9483333333333333
2812-Enymo,0,Male,0,0,0,26,0,0,Dsl,1,0,0,1,1,1,One Year,0,Credit Card (Automatic),54.55,1362.85,1.8183333333333331
2812-Reyat,0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,One Year,1,Bank Transfer (Automatic),20.05,923.1,0.6683333333333333
2812-Sfxmj,0,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,20.05,20.05,0.6683333333333333
2815-Cptul,1,Male,1,0,0,5,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,70.25,331.9,2.341666666666667
2817-Lvcpp,0,Female,0,0,0,50,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),19.4,1023.95,0.6466666666666666
2817-Ntqdo,1,Male,0,0,0,13,0,0,Dsl,1,0,0,1,1,0,Month-To-Month,1,Credit Card (Automatic),45.55,597.0,1.5183333333333333
2819-Gweni,0,Female,0,1,1,28,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,19.9,543.0,0.6633333333333333
2821-Warnz,0,Female,0,0,1,49,1,0,No,0,0,0,0,0,0,One Year,0,Credit Card (Automatic),19.45,921.3,0.6483333333333333
2823-Lkabh,0,Female,0,0,0,18,1,1,Fiber Optic,0,0,1,1,0,1,Month-To-Month,1,Bank Transfer (Automatic),95.05,1679.4,3.1683333333333334
2824-Dxnkn,0,Female,0,1,1,72,1,1,Dsl,1,0,1,0,1,0,Two Year,1,Bank Transfer (Automatic),71.45,5025.85,2.381666666666667
2824-Myybn,0,Female,0,1,1,37,1,1,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Electronic Check,95.25,3314.15,3.175
2826-Dxlqo,0,Male,1,1,0,7,0,0,Dsl,1,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),29.8,220.45,0.9933333333333334
2826-Uwhis,0,Male,0,1,0,45,1,1,Fiber Optic,0,1,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),81.4,3775.85,2.7133333333333334
2828-Slqpf,0,Male,0,0,0,19,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),45.0,865.85,1.5
2829-Hyvzp,0,Male,0,0,0,29,1,0,No,0,0,0,0,0,0,One Year,1,Mailed Check,19.8,572.2,0.66
2830-Lewoa,0,Male,0,1,1,61,1,0,Fiber Optic,0,1,1,1,1,1,One Year,0,Credit Card (Automatic),103.9,6449.15,3.4633333333333334
2831-Ebwrn,0,Male,0,0,0,4,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,45.9,199.75,1.53
2832-Kjcrd,0,Female,0,0,0,38,1,1,Fiber Optic,0,0,1,1,1,1,Month-To-Month,1,Electronic Check,103.65,3988.5,3.455
2832-Scuco,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,19.9,57.4,0.6633333333333333
2833-Slkdq,1,Male,0,0,0,1,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,45.05,45.05,1.5016666666666665
2834-Jkoow,0,Female,0,0,0,15,0,0,Dsl,1,1,1,1,0,0,One Year,0,Mailed Check,45.9,693.45,1.53
2834-Jrtua,1,Male,0,0,0,71,1,1,Fiber Optic,1,0,1,1,1,1,Two Year,1,Electronic Check,108.05,7532.15,3.6016666666666666
2834-Spcjv,1,Male,0,1,0,52,1,0,Fiber Optic,1,0,0,0,1,0,Month-To-Month,0,Electronic Check,84.1,4348.65,2.8033333333333332
2839-Rfsqe,1,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,20.65,38.7,0.6883333333333332
2840-Xanrc,1,Male,1,1,0,24,1,0,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,93.15,2231.05,3.105
2842-Bcqge,0,Male,0,0,0,43,1,1,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),75.35,3161.4,2.5116666666666663
2842-Jtccu,1,Male,0,0,0,2,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),46.05,80.35,1.535
2843-Cqmeg,0,Male,0,0,0,24,1,0,Dsl,0,1,0,0,0,0,Month-To-Month,1,Mailed Check,49.7,1218.25,1.6566666666666667
2845-Afftx,1,Male,1,1,0,41,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,99.8,4259.3,3.3266666666666667
2845-Hsjcy,1,Female,0,1,1,14,1,1,Fiber Optic,0,0,1,0,0,1,Month-To-Month,1,Electronic Check,87.25,1258.6,2.908333333333333
2845-Kdhvx,0,Female,0,1,0,64,1,0,Dsl,0,1,1,1,0,1,Two Year,1,Mailed Check,68.3,4378.8,2.2766666666666664
2848-Yxsmw,0,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two Year,0,Credit Card (Automatic),19.4,1363.25,0.6466666666666666
2851-Mmutz,0,Female,0,0,0,27,1,0,Dsl,0,1,0,1,0,0,Month-To-Month,1,Mailed Check,56.15,1439.35,1.8716666666666666
2851-Sterv,0,Male,1,0,0,35,1,0,Dsl,0,0,1,1,1,1,One Year,1,Electronic Check,73.0,2471.25,2.433333333333333
2853-Cwqfq,0,Male,0,0,1,1,1,0,Dsl,0,0,0,1,0,1,Month-To-Month,1,Mailed Check,59.55,59.55,1.9849999999999999
2855-Qowgp,0,Male,0,0,1,34,1,1,Fiber Optic,1,1,0,0,1,1,One Year,1,Electronic Check,103.8,3470.8,3.46
2856-Hyapg,1,Female,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,68.65,68.65,2.2883333333333336
2856-Nnasm,1,Male,1,0,0,43,1,0,Fiber Optic,0,0,0,0,1,1,Month-To-Month,1,Mailed Check,89.55,3856.75,2.985
2858-Eimxh,0,Female,1,1,0,53,1,1,Fiber Optic,0,0,0,0,1,1,One Year,1,Credit Card (Automatic),95.85,5016.25,3.195
2858-Mofsq,1,Female,0,0,1,17,1,1,Dsl,0,0,1,0,0,0,One Year,1,Mailed Check,55.85,937.5,1.8616666666666668
2860-Ranus,1,Female,1,0,0,20,1,1,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Credit Card (Automatic),85.8,1727.5,2.86
2862-Jveoy,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,19.15,124.4,0.6383333333333333
2862-Pfnik,0,Male,0,0,1,1,0,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,24.7,24.7,0.8233333333333334
2863-Imqdr,0,Female,0,0,0,61,1,1,Dsl,1,1,1,1,1,1,Two Year,0,Electronic Check,89.65,5308.7,2.9883333333333337
2865-Tchjw,1,Female,1,0,0,4,1,1,Fiber Optic,0,0,1,0,1,0,Month-To-Month,1,Electronic Check,89.2,346.2,2.9733333333333336
2866-Ikbtm,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,19.55,19.55,0.6516666666666667
2867-Uimss,1,Male,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,1,Month-To-Month,0,Electronic Check,80.5,80.5,2.683333333333333
2868-Llskm,0,Female,0,1,1,68,1,1,Fiber Optic,0,1,0,1,0,0,One Year,1,Bank Transfer (Automatic),83.65,5733.4,2.7883333333333336
2868-Mzagq,1,Male,0,0,0,1,1,0,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Electronic Check,79.25,79.25,2.6416666666666666
2868-Snelz,1,Female,0,0,0,2,1,1,Fiber Optic,0,0,1,0,0,0,Month-To-Month,0,Mailed Check,80.6,155.8,2.6866666666666665
2869-Adawr,1,Female,0,0,0,45,1,1,Fiber Optic,0,1,0,0,1,0,Month-To-Month,1,Credit Card (Automatic),89.3,4016.85,2.9766666666666666
2873-Zliwt,1,Female,0,1,1,40,1,1,Fiber Optic,0,0,1,1,0,0,Month-To-Month,1,Electronic Check,84.85,3303.05,2.828333333333333
2874-Yxvva,0,Female,0,0,0,34,1,0,Fiber Optic,0,1,1,1,1,1,Month-To-Month,1,Electronic Check,105.1,3634.8,3.503333333333333
2876-Gzyzc,0,Female,0,0,0,13,1,1,Fiber Optic,0,0,0,0,0,1,Month-To-Month,1,Electronic Check,85.95,1215.65,2.865
2876-Vbbbl,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,20.25,20.25,0.675
2877-Vduer,0,Female,0,1,1,35,0,0,Dsl,0,0,0,1,1,0,One Year,0,Mailed Check,40.9,1383.6,1.3633333333333333
2878-Dhmin,0,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,One Year,0,Electronic Check,19.9,666.0,0.6633333333333333
2878-Rmwxy,0,Male,1,1,0,72,1,1,Fiber Optic,1,1,1,0,0,1,Two Year,1,Credit Card (Automatic),102.65,7550.3,3.421666666666667
2880-Fpnae,0,Male,1,1,0,2,1,0,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Electronic Check,74.2,140.1,2.4733333333333336
2882-Ddzpg,0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),19.45,227.45,0.6483333333333333
2882-Wdtba,0,Male,0,1,1,69,1,0,Dsl,1,1,1,1,1,0,Two Year,1,Bank Transfer (Automatic),75.75,5388.15,2.525
2883-Ilgwo,0,Male,1,0,0,57,1,1,Fiber Optic,0,1,0,1,1,1,Month-To-Month,1,Bank Transfer (Automatic),104.9,5913.95,3.496666666666667
2884-Gbpfb,1,Female,0,1,0,35,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,70.3,2416.55,2.3433333333333333
2885-Hijdh,0,Male,0,1,1,69,1,1,Dsl,1,0,1,1,1,1,Two Year,0,Bank Transfer (Automatic),86.9,6194.1,2.896666666666667
2886-Kefum,1,Female,0,1,0,63,1,1,Fiber Optic,0,1,1,0,1,1,One Year,1,Electronic Check,107.5,6873.75,3.5833333333333335
2887-Jpylu,0,Female,0,0,1,41,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Bank Transfer (Automatic),45.2,1841.9,1.5066666666666668
2888-Adfao,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two Year,1,Bank Transfer (Automatic),21.3,1041.8,0.7100000000000001
2889-Fpwrm,1,Male,0,1,0,72,1,1,Fiber Optic,1,1,1,1,1,1,One Year,1,Bank Transfer (Automatic),117.8,8684.8,3.9266666666666667
2890-Wfbhu,0,Female,0,0,0,59,1,1,Dsl,1,1,1,1,0,1,One Year,0,Credit Card (Automatic),79.85,4786.1,2.6616666666666666
2892-Gesul,0,Female,0,1,1,18,1,0,No,0,0,0,0,0,0,Two Year,0,Mailed Check,19.35,309.25,0.645
2894-Qojrx,1,Female,0,1,0,25,0,0,Dsl,0,0,0,0,1,0,Month-To-Month,1,Bank Transfer (Automatic),34.0,853.0,1.1333333333333333
2896-Tbnbe,0,Male,0,1,0,40,1,0,Fiber Optic,0,1,1,0,0,0,One Year,0,Electronic Check,80.8,3132.75,2.6933333333333334
2897-Dovnd,0,Male,0,0,0,2,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,69.8,146.65,2.3266666666666667
2898-Lsjgd,1,Female,0,1,1,21,0,0,Dsl,1,0,1,0,1,1,One Year,1,Electronic Check,55.95,1157.05,1.865
2898-Mrkpi,0,Male,0,1,1,68,1,1,Fiber Optic,0,1,0,0,1,1,One Year,1,Credit Card (Automatic),101.05,6770.5,3.368333333333333
2900-Phpln,0,Female,1,1,0,70,1,0,No,0,0,0,0,0,0,Two Year,1,Credit Card (Automatic),19.55,1462.05,0.6516666666666667
2903-Yytbw,0,Male,0,1,1,1,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,44.55,44.55,1.4849999999999999
2904-Gguaz,0,Female,0,1,0,72,1,1,Fiber Optic,1,1,0,0,0,0,Two Year,1,Bank Transfer (Automatic),84.05,6052.25,2.8016666666666667
2905-Kfquv,0,Female,0,1,0,2,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),70.4,154.8,2.3466666666666667
2907-Iljbn,0,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,20.6,233.9,0.6866666666666668
2908-Wgaxl,0,Female,0,1,1,56,1,1,No,0,0,0,0,0,0,Two Year,1,Credit Card (Automatic),24.95,1468.9,0.8316666666666667
2908-Ztpnf,0,Female,0,0,0,36,0,0,Dsl,0,1,0,1,0,0,Month-To-Month,1,Bank Transfer (Automatic),34.85,1267.2,1.1616666666666666
2911-Ijorq,0,Male,0,0,0,37,1,1,Dsl,1,1,1,1,1,1,One Year,1,Bank Transfer (Automatic),90.6,3358.65,3.02
2911-Urefd,1,Female,0,1,0,39,0,0,Dsl,1,0,1,0,1,1,Month-To-Month,0,Electronic Check,55.9,2184.35,1.8633333333333333
2911-Wdxmv,0,Male,0,0,1,18,1,1,Fiber Optic,0,0,1,0,0,0,Month-To-Month,1,Credit Card (Automatic),80.55,1406.65,2.685
2916-Bqzln,0,Male,0,0,0,19,1,1,Fiber Optic,1,0,1,0,0,0,Month-To-Month,1,Electronic Check,84.75,1651.95,2.825
2919-Hbcjo,1,Female,0,0,0,4,1,0,Fiber Optic,0,1,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),76.65,333.6,2.555
2920-Rncez,0,Male,0,1,1,1,1,0,Fiber Optic,0,0,0,0,0,0,Month-To-Month,1,Credit Card (Automatic),69.95,69.95,2.3316666666666666
2921-Xwdjh,0,Female,1,1,0,38,1,0,Fiber Optic,1,0,0,0,0,1,Month-To-Month,1,Electronic Check,83.45,3147.15,2.7816666666666667
2923-Arzlg,0,Male,0,1,1,0,1,0,No,0,0,0,0,0,0,One Year,1,Mailed Check,19.7,0.0,0.6566666666666666
2924-Khuvi,0,Male,0,1,0,56,1,1,Fiber Optic,1,0,0,0,1,1,One Year,1,Electronic Check,100.55,5514.95,3.3516666666666666
2925-Mxlsx,0,Female,0,0,0,30,1,1,Dsl,0,1,1,0,1,0,One Year,1,Credit Card (Automatic),68.95,2038.7,2.2983333333333333
2925-Vdzhy,0,Male,0,1,1,72,1,1,Dsl,1,1,1,1,1,1,Two Year,0,Credit Card (Automatic),88.7,6501.35,2.9566666666666666
2926-Jejjc,0,Female,0,0,0,8,1,0,No,0,0,0,0,0,0,One Year,1,Bank Transfer (Automatic),20.2,140.95,0.6733333333333333
2927-Cvult,0,Female,0,1,1,53,1,1,Fiber Optic,1,1,1,1,0,1,Two Year,1,Bank Transfer (Automatic),104.05,5566.4,3.4683333333333333
2927-Qrrqv,0,Male,0,1,0,46,1,1,Fiber Optic,0,1,1,0,1,0,One Year,1,Electronic Check,94.65,4312.5,3.1550000000000002
2928-Hldba,0,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Mailed Check,20.7,112.75,0.69
2929-Ercfz,1,Female,0,1,1,8,1,0,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,94.2,777.3,3.14
2929-Qnsrw,1,Female,0,1,0,56,1,1,Fiber Optic,0,1,0,0,1,1,One Year,1,Electronic Check,98.25,5508.35,3.275
2930-Uotmb,1,Female,0,0,0,31,1,1,Dsl,1,0,1,1,0,0,Month-To-Month,0,Credit Card (Automatic),65.25,1994.3,2.175
2931-Fsohn,0,Male,1,0,0,13,1,0,Dsl,0,1,0,0,1,0,Month-To-Month,1,Electronic Check,59.9,788.35,1.9966666666666666
2931-Svltv,0,Male,0,1,1,40,1,1,Fiber Optic,1,1,0,1,1,1,Month-To-Month,1,Credit Card (Automatic),110.1,4469.1,3.67
2931-Vuvjn,0,Female,1,1,0,59,1,1,Fiber Optic,1,1,1,1,0,0,One Year,1,Electronic Check,94.05,5483.9,3.135
2931-Xiqbr,0,Female,0,1,1,50,1,0,Fiber Optic,0,0,1,1,1,1,One Year,0,Mailed Check,103.05,5153.5,3.435
2933-Filnv,1,Female,0,1,1,2,0,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Mailed Check,24.4,36.55,0.8133333333333332
2933-Xeujm,0,Female,0,0,0,46,1,1,Dsl,1,0,1,0,1,1,Two Year,0,Mailed Check,79.2,3593.8,2.64
2937-Fthur,0,Female,0,0,1,18,1,1,Dsl,1,0,0,0,0,1,Month-To-Month,0,Electronic Check,64.8,1166.7,2.1599999999999997
2946-Kiqsp,0,Female,0,0,0,35,0,0,Dsl,0,0,1,1,0,0,Month-To-Month,1,Mailed Check,33.45,1175.85,1.115
2947-Domlj,1,Male,0,0,1,1,1,0,Dsl,1,0,0,0,0,0,Month-To-Month,0,Mailed Check,50.6,50.6,1.6866666666666668
2951-Qoqtk,1,Male,0,0,1,4,1,1,Fiber Optic,0,0,0,1,0,0,Month-To-Month,0,Credit Card (Automatic),80.8,332.45,2.6933333333333334
2952-Qayzf,1,Male,0,0,0,5,1,1,Fiber Optic,0,1,1,0,0,0,Month-To-Month,1,Electronic Check,85.3,424.15,2.8433333333333333
2954-Pibko,0,Female,0,1,1,69,1,1,Dsl,1,0,1,1,0,0,Two Year,1,Credit Card (Automatic),64.15,4254.1,2.1383333333333336
2955-Bjzhg,1,Male,0,1,1,17,1,0,Fiber Optic,0,0,0,0,1,0,Month-To-Month,0,Electronic Check,80.85,1400.85,2.695
2955-Psxoe,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),20.2,20.2,0.6733333333333333
2956-Ggucq,1,Male,1,1,0,24,1,1,Fiber Optic,1,0,0,0,0,0,Month-To-Month,1,Electronic Check,78.85,1772.25,2.628333333333333
2956-Mhlsx,0,Male,0,0,0,1,1,0,Dsl,0,1,0,0,0,0,Month-To-Month,0,Electronic Check,50.8,50.8,1.6933333333333331
2957-Jirmn,0,Female,1,0,0,62,1,1,Fiber Optic,0,0,0,0,1,0,One Year,0,Electronic Check,84.45,4959.15,2.815
2957-Lolho,1,Male,0,0,0,12,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Bank Transfer (Automatic),45.4,518.9,1.5133333333333332
2958-Nhpps,0,Male,0,0,0,23,1,0,No,0,0,0,0,0,0,Month-To-Month,0,Electronic Check,20.85,473.9,0.6950000000000001
2959-Eexwb,0,Female,0,1,1,45,0,0,Dsl,1,0,0,0,1,1,Month-To-Month,1,Bank Transfer (Automatic),50.9,2333.85,1.6966666666666665
2959-Fenlu,0,Female,0,0,0,9,1,0,Fiber Optic,0,0,1,0,0,1,Month-To-Month,1,Credit Card (Automatic),85.3,781.4,2.8433333333333333
2959-Mjhic,1,Male,0,1,0,4,1,0,Fiber Optic,0,0,0,0,1,0,Month-To-Month,1,Electronic Check,80.35,307.4,2.6783333333333332
2960-Nkrso,0,Male,0,0,0,24,1,0,Fiber Optic,0,1,1,1,0,0,Month-To-Month,1,Electronic Check,85.95,2107.15,2.865
2961-Vnfkl,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two Year,1,Credit Card (Automatic),25.95,1801.9,0.865
2962-Xpmcq,1,Male,0,0,0,2,1,0,Dsl,0,0,0,0,0,0,Month-To-Month,1,Electronic Check,45.15,98.5,1.505
2967-Mxrav,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One Year,0,Mailed Check,18.8,18.8,0.6266666666666667
2968-Ssgaa,1,Female,0,0,0,10,1,1,Fiber Optic,0,0,1,0,1,1,Month-To-Month,1,Electronic Check,100.6,1060.2,3.353333333333333
2969-Qwubz,0,Female,0,0,0,2,0,0,Dsl,0,1,0,0,1,1,Month-To-Month,0,Electronic Check,51.4,96.8,1.7133333333333334
